,Hydro (MW),Solar (MW),Wind (MW),Loss Load (MW),Load (MW)
254,0.0,6850.951091255072,10663.763324451213,0.0,8128.88
255,0.0,5254.377789692897,11375.394343045647,0.0,7902.12
256,0.0,3153.507541844186,12954.832615101617,0.0,7686.12
257,0.0,724.5139533985596,15512.878389804868,0.0,7686.536
258,0.0,11.01085035560121,18566.53536612357,0.0,8582.72
259,0.0,0.0,21352.146416071286,0.0,9534.32
260,0.0,0.0,23204.699168583476,0.0,9536.720000000001
261,0.0,0.0,24040.06165087235,0.0,8384.4
262,0.0,0.0,24235.091779536986,0.0,6855.744
263,4428.691540449233,0.0,23597.40290657236,0.0,6073.92
264,0.0,0.0,22333.563087624654,0.0,5984.023999999999
265,0.0,0.0,20390.544552539108,0.0,6019.103999999999
266,0.0,0.0,18591.689854451495,0.0,6192.719999999999
267,0.0,0.0,24833.301662137856,0.0,5980.568
268,0.0,0.0,23072.833918244076,0.0,6383.736
269,0.0,8.808680284480968,22326.619243840716,0.0,6837.576
270,0.0,147.54539476505622,20993.54433171978,0.0,7284.384
271,0.0,1642.8188730556992,19433.032176181197,0.0,7668.336
272,0.0,4140.079733706055,15604.75252247323,0.0,7945.9039999999995
273,0.0,6148.458838567715,12339.195341485538,0.0,8093.360000000001
274,0.0,7588.678065080353,10882.117839448658,0.0,8109.360000000001
275,0.0,8333.011549118995,10249.52764570499,0.0,8012.639999999999
276,0.0,8429.907032248286,10171.556263172359,0.0,7835.312
277,0.0,7899.184045108308,10437.696774708924,0.0,7613.400000000001
278,0.0,6850.951091255072,10663.763324451213,0.0,7378.056
279,0.0,5254.377789692897,11375.394343045647,0.0,7148.856000000001
280,0.0,3153.507541844186,12954.832615101617,0.0,6931.384
281,0.0,724.5139533985596,15512.878389804868,0.0,6989.7119999999995
282,0.0,11.01085035560121,18566.53536612357,0.0,7931.056
283,0.0,0.0,21352.146416071286,0.0,8860.0
284,0.0,0.0,23204.699168583476,0.0,8813.76
285,0.0,0.0,24040.06165087235,0.0,7633.656
286,0.0,0.0,24235.091779536986,0.0,6106.76
287,4428.691540449233,0.0,23597.40290657236,0.0,5333.712
288,0.0,0.0,22333.563087624654,0.0,5249.215999999999
289,0.0,0.0,20390.544552539108,0.0,5290.568
290,0.0,0.0,18591.689854451495,0.0,5471.36
291,0.0,0.0,24833.301662137856,0.0,5783.223999999999
292,0.0,0.0,23072.833918244076,0.0,6195.296
293,0.0,8.808680284480968,22326.619243840716,0.0,6658.8640000000005
294,0.0,147.54539476505622,20993.54433171978,0.0,7116.176
295,0.0,1642.8188730556992,19433.032176181197,0.0,7511.376
296,0.0,4140.079733706055,15604.75252247323,0.0,7800.912
297,0.0,6148.458838567715,12339.195341485538,0.0,7960.976
298,0.0,7588.678065080353,10882.117839448658,0.0,7990.232
299,0.0,8333.011549118995,10249.52764570499,0.0,7907.368
300,0.0,8429.907032248286,10171.556263172359,0.0,7744.352
301,0.0,7899.184045108308,10437.696774708924,0.0,7537.24
302,0.0,6850.951091255072,10663.763324451213,0.0,7317.088
303,0.0,5254.377789692897,11375.394343045647,0.0,7103.44
304,0.0,3153.507541844186,12954.832615101617,0.0,6901.784000000001
305,0.0,724.5139533985596,15512.878389804868,0.0,6926.103999999999
306,0.0,11.01085035560121,18566.53536612357,0.0,7845.928
307,0.0,0.0,21352.146416071286,0.0,8811.76
308,0.0,0.0,23204.699168583476,0.0,8824.880000000001
309,0.0,0.0,24040.06165087235,0.0,7687.032
310,0.0,0.0,24235.091779536986,0.0,6177.936
311,4428.691540449233,0.0,23597.40290657236,0.0,5417.24
312,0.0,0.0,22333.563087624654,0.0,5348.4400000000005
313,0.0,0.0,20390.544552539108,0.0,5405.184
314,0.0,0.0,18591.689854451495,0.0,5600.984
315,0.0,0.0,24833.301662137856,0.0,5927.424
316,0.0,0.0,23072.833918244076,0.0,6869.464
317,0.0,8.808680284480968,22326.619243840716,0.0,7346.5199999999995
318,0.0,147.54539476505622,20993.54433171978,0.0,7816.768
319,0.0,1642.8188730556992,19433.032176181197,0.0,8224.32
320,0.0,4140.079733706055,15604.75252247323,0.0,8525.6
321,0.0,6148.458838567715,12339.195341485538,0.0,8696.8
322,0.0,7588.678065080353,10882.117839448658,0.0,8736.4
323,0.0,8333.011549118995,10249.52764570499,0.0,8663.119999999999
324,0.0,8429.907032248286,10171.556263172359,0.0,8508.800000000001
325,0.0,7899.184045108308,10437.696774708924,0.0,8309.36
326,0.0,6850.951091255072,10663.763324451213,0.0,8095.76
327,0.0,5254.377789692897,11375.394343045647,0.0,7887.592
328,0.0,3153.507541844186,12954.832615101617,0.0,7690.28
329,0.0,724.5139533985596,15512.878389804868,0.0,7683.128
330,0.0,11.01085035560121,18566.53536612357,0.0,8574.24
331,0.0,0.0,21352.146416071286,0.0,9555.44
332,0.0,0.0,23204.699168583476,0.0,9601.52
333,0.0,0.0,24040.06165087235,0.0,8483.28
334,0.0,0.0,24235.091779536986,0.0,6974.32
335,4428.691540449233,0.0,23597.40290657236,0.0,6208.704
336,0.0,0.0,22333.563087624654,0.0,6136.832
337,0.0,0.0,20390.544552539108,0.0,6189.624
338,0.0,0.0,18591.689854451495,0.0,6380.584
339,0.0,0.0,24833.301662137856,0.0,6701.32
340,0.0,0.0,23072.833918244076,0.0,7120.952
341,0.0,8.808680284480968,22326.619243840716,0.0,7590.776
342,0.0,147.54539476505622,20993.54433171978,0.0,8053.039999999999
343,0.0,1642.8188730556992,19433.032176181197,0.0,8452.0
344,0.0,4140.079733706055,15604.75252247323,0.0,8744.08
345,0.0,6148.458838567715,12339.195341485538,0.0,8905.44
346,0.0,7588.678065080353,10882.117839448658,0.0,8934.8
347,0.0,8333.011549118995,10249.52764570499,0.0,8850.8
348,0.0,8429.907032248286,10171.556263172359,0.0,8685.28
349,0.0,7899.184045108308,10437.696774708924,0.0,8474.4
350,0.0,6850.951091255072,10663.763324451213,0.0,8249.119999999999
351,0.0,5254.377789692897,11375.394343045647,0.0,8028.96
352,0.0,3153.507541844186,12954.832615101617,0.0,7819.5199999999995
353,0.0,724.5139533985596,15512.878389804868,0.0,7858.296
354,0.0,11.01085035560121,18566.53536612357,0.0,8786.64
355,0.0,0.0,21352.146416071286,0.0,9731.84
356,0.0,0.0,23204.699168583476,0.0,9712.56
357,0.0,0.0,24040.06165087235,0.0,8549.68
358,0.0,0.0,24235.091779536986,0.0,7026.616
359,4428.691540449233,0.0,23597.40290657236,0.0,6253.92
360,0.0,0.0,22333.563087624654,0.0,6170.831999999999
361,0.0,0.0,20390.544552539108,0.0,6212.768
362,0.0,0.0,18591.689854451495,0.0,6393.28
363,0.0,0.0,24833.301662137856,0.0,6704.008
364,0.0,0.0,23072.833918244076,0.0,7114.12
365,0.0,8.808680284480968,22326.619243840716,0.0,7574.951999999999
366,0.0,147.54539476505622,20993.54433171978,0.0,8028.8
367,0.0,1642.8188730556992,19433.032176181197,0.0,8419.92
368,0.0,4140.079733706055,15604.75252247323,0.0,8704.72
369,0.0,6148.458838567715,12339.195341485538,0.0,8859.52
370,0.0,7588.678065080353,10882.117839448658,0.0,8882.880000000001
371,0.0,8333.011549118995,10249.52764570499,0.0,8793.6
372,0.0,8429.907032248286,10171.556263172359,0.0,8623.44
373,0.0,7899.184045108308,10437.696774708924,0.0,8408.64
374,0.0,6850.951091255072,10663.763324451213,0.0,8180.0
375,0.0,5254.377789692897,11375.394343045647,0.0,7957.296
376,0.0,3153.507541844186,12954.832615101617,0.0,7745.952
377,0.0,724.5139533985596,15512.878389804868,0.0,7755.808
378,0.0,11.01085035560121,18566.53536612357,0.0,8661.44
379,0.0,0.0,21352.146416071286,0.0,9618.0
380,0.0,0.0,23204.699168583476,0.0,9623.84
381,0.0,0.0,24040.06165087235,0.0,8476.960000000001
382,0.0,0.0,24235.091779536986,0.0,6956.616
383,4428.691540449233,0.0,23597.40290657236,0.0,6184.071999999999
384,0.0,0.0,22333.563087624654,0.0,6103.656
385,0.0,0.0,20390.544552539108,0.0,6148.679999999999
386,0.0,0.0,18591.689854451495,0.0,6332.68
387,0.0,0.0,24833.301662137856,0.0,6647.232
388,0.0,0.0,23072.833918244076,0.0,7061.456
389,0.0,8.808680284480968,22326.619243840716,0.0,7526.656
390,0.0,147.54539476505622,20993.54433171978,0.0,7985.08
391,0.0,1642.8188730556992,19433.032176181197,0.0,8380.88
392,0.0,4140.079733706055,15604.75252247323,0.0,8670.56
393,0.0,6148.458838567715,12339.195341485538,0.0,8830.16
394,0.0,7588.678065080353,10882.117839448658,0.0,8858.48
395,0.0,8333.011549118995,10249.52764570499,0.0,8773.92
396,0.0,8429.907032248286,10171.556263172359,0.0,8608.560000000001
397,0.0,7899.184045108308,10437.696774708924,0.0,8398.24
398,0.0,6850.951091255072,10663.763324451213,0.0,8173.999999999999
399,0.0,5254.377789692897,11375.394343045647,0.0,7955.376
400,0.0,3153.507541844186,12954.832615101617,0.0,7747.856
401,0.0,724.5139533985596,15512.878389804868,0.0,7709.92
402,0.0,11.01085035560121,18566.53536612357,0.0,8570.4
403,0.0,0.0,21352.146416071286,0.0,9550.4
404,0.0,0.0,23204.699168583476,0.0,9608.0
405,0.0,0.0,24040.06165087235,0.0,8493.92
406,0.0,0.0,24235.091779536986,0.0,6977.176
407,4428.691540449233,0.0,23597.40290657236,0.0,6201.224
408,0.0,0.0,22333.563087624654,0.0,6120.968000000001
409,0.0,0.0,20390.544552539108,0.0,6165.584
410,0.0,0.0,18591.689854451495,0.0,6348.576
411,0.0,0.0,24833.301662137856,0.0,6661.527999999999
412,0.0,0.0,23072.833918244076,0.0,7073.552000000001
413,0.0,8.808680284480968,22326.619243840716,0.0,7535.936000000001
414,0.0,147.54539476505622,20993.54433171978,0.0,7990.9439999999995
415,0.0,1642.8188730556992,19433.032176181197,0.0,8382.720000000001
416,0.0,4140.079733706055,15604.75252247323,0.0,8667.76
417,0.0,6148.458838567715,12339.195341485538,0.0,8822.240000000002
418,0.0,7588.678065080353,10882.117839448658,0.0,8844.8
419,0.0,8333.011549118995,10249.52764570499,0.0,8754.0
420,0.0,8429.907032248286,10171.556263172359,0.0,8581.84
421,0.0,7899.184045108308,10437.696774708924,0.0,8364.32
422,0.0,6850.951091255072,10663.763324451213,0.0,8132.400000000001
423,0.0,5254.377789692897,11375.394343045647,0.0,7905.712
424,0.0,3153.507541844186,12954.832615101617,0.0,7689.744
425,0.0,724.5139533985596,15512.878389804868,0.0,7692.592000000001
426,0.0,11.01085035560121,18566.53536612357,0.0,8590.8
427,0.0,0.0,21352.146416071286,0.0,9541.52
428,0.0,0.0,23204.699168583476,0.0,9541.68
429,0.0,0.0,24040.06165087235,0.0,8388.08
430,0.0,0.0,24235.091779536986,0.0,6859.36
431,4428.691540449233,0.0,23597.40290657236,0.0,6077.759999999999
432,0.0,0.0,22333.563087624654,0.0,5987.888
433,0.0,0.0,20390.544552539108,0.0,6023.0
434,0.0,0.0,18591.689854451495,0.0,6196.64
435,0.0,0.0,24833.301662137856,0.0,5984.5199999999995
436,0.0,0.0,23072.833918244076,0.0,6387.72
437,0.0,8.808680284480968,22326.619243840716,0.0,6841.592000000001
438,0.0,147.54539476505622,20993.54433171978,0.0,7288.432000000001
439,0.0,1642.8188730556992,19433.032176181197,0.0,7672.4
440,0.0,4140.079733706055,15604.75252247323,0.0,7950.008000000001
441,0.0,6148.458838567715,12339.195341485538,0.0,8097.4400000000005
442,0.0,7588.678065080353,10882.117839448658,0.0,8113.5199999999995
443,0.0,8333.011549118995,10249.52764570499,0.0,8016.88
444,0.0,8429.907032248286,10171.556263172359,0.0,7839.527999999999
445,0.0,7899.184045108308,10437.696774708924,0.0,7617.648
446,0.0,6850.951091255072,10663.763324451213,0.0,7382.328
447,0.0,5254.377789692897,11375.394343045647,0.0,7153.16
448,0.0,3153.507541844186,12954.832615101617,0.0,6935.72
449,0.0,724.5139533985596,15512.878389804868,0.0,6934.48
450,0.0,11.01085035560121,18566.53536612357,0.0,7830.08
451,0.0,0.0,21352.146416071286,0.0,8783.519999999999
452,0.0,0.0,23204.699168583476,0.0,8789.12
453,0.0,0.0,24040.06165087235,0.0,7640.416
454,0.0,0.0,24235.091779536986,0.0,6115.592000000001
455,4428.691540449233,0.0,23597.40290657236,0.0,5338.256
456,0.0,0.0,22333.563087624654,0.0,5253.784
